"Id";"Descricao";"TipoUnidade_id";"Ativo";"NomeExibicao"
"01074030";"SEPT - SUBSECRETARIA DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA";"4";"0";"SEPT"
"01074031";"SUAPE - Subsecretaria de Apoio às Políticas Educacionais";"4";"1";"SUAPE"
"01074032";"SUBTIC - Subsecretaria de Operações em Tecnologia da Informação e Comunicação/SEEDF";"4";"1";"SUBTIC"
"01074033";"UNICRE - Unidade de Apoio às Coordenações Regionais de Ensino";"4";"1";"UNICRE"
"01074034";"AECP - ASSESSORIA ESPECIAL DE CULTURA DA PAZ";"4";"1";"AECP"
"01074035";"DRSE - Diretoria de Regulação e de Supervisão de Ensino/Conselho de Educação";"4";"1";"DRSE/CEDF"
"01075";"SEFAZ - Secretaria de Estado de Fazenda do Distrito Federal";"3";"1";"SEFAZ (SEEC)"
"01076";"SODF - Secretaria de Estado de Obras e Infraestrutura do Distrito Federal";"3";"1";"SODF"
"01076001";"Superintendência de Planejamento e Gestão de Riscos - SPG/DG/CEB-IPES";"4";"0";"SPG/DG/CEB-IPES"
"01076001001";"Iluminação Pública - IP / SODF - (desabilitar)";"4";"0";"IP/SODF"
"01076002";"Coordenação de Manutenção de Iluminação Pública - CMIP/CEB-IPES";"4";"0";"CMIP/CEB-IPES"
"01076003";"Companhia Energética de Brasília - CEB - Holding";"4";"1";"CEB - Holding"
"01077";"SEJUS - Secretaria de Estado de Justiça e Cidadania do Distrito do Distrito Federal";"3";"1";"SEJUS"
"01077001";"NA HORA - Subsecretaria de Modernização do Atendimento Imediato ao Cidadão/SEJUS";"4";"1";"NA HORA/SEJUS"
"01077002";"CCIAD - Coordenação de Correição Administrativa/Controladoria Setorial SEJUS";"4";"1";"CCIAD - Coordenação"
"01077003";"COORGEP - Coordenação de Gestão de Pessoas/SEJUS";"4";"1";"COORGEP/SEJUS"
"01077004";"CEDICON - Comissão de Ética dos Conselhos Tutelares/SEJUS";"4";"1";"CEDICON/SEJUS"
"01077005";"Eleição Conselho Tutelar/SEJUS";"4";"0";"Eleição CTs/SEJUS"
"01077006";"SUAF - Subsecretaria de Assuntos Funerários/SEJUS";"4";"1";"SUAF/SEJUS"
"01077007";"SUBPPI - Subsecretaria de Políticas para Pessoa Idosa/SEJUS";"4";"1";"SUBPPI/SEJUS"
"01077008";"SEPD/SEJUS";"4";"0";"SEPC/SEJUS"
"01077009";"CISDECA - Coordenação do Sistema de Violação dos Direitos da Criança e do Adolescentes";"4";"1";"CISDECA"
"01077010";"CDI - Conselho Direitos do Idoso";"4";"1";"CDI"
"01077011";"SUBDHIR - Subsecretaria de Direitos Humanos e Igualdade Racial";"4";"1";"SUBDHIR"
"01077012";"SUBAV - Subsecretaria de Apoio às Vítimas de Violência";"4";"1";"SUBAV"
"01077013";"SUBED - Subsecretaria de Enfrentamento às Drogas";"4";"1";"SUBED"
"01078";"SEMOB - Secretaria de Estado de Transporte e Mobilidade do Distrito Federal";"3";"1";"SEMOB"
"01078001";"URBI - SEMOB";"4";"1";"URBI MOBILIDADE"
"01078002";"MARECHAL - SEMOB";"4";"1";"VIAÇÃO MARECHAL"
"01078003";"SAO JOSE - SEMOB";"4";"1";"VIAÇÃO SÃO JOSÉ"
"01078004";"PIRACICABANA -SEMOB";"4";"1";"VIAÇÃO PIRACICABANA"
"01078005";"COTI - Coordenação de Transporte Individual/SUBSER - SEMOB";"4";"1";""
"01078005001";"INATIVA";"4";"0";""
"01078006";"SUFISA - Subsecretaria de Fiscalização, Auditoria e Controle - SEMOB";"4";"1";""
"01078007";"SUINP - Subsecretaria de Infraestrutura e Planejamento - SEMOB";"4";"0";"SUINP"
"01078008";"PIONEIRA - SEMOB";"4";"1";"PIONEIRA"
"01078008001";"Pioneira São Sebastião - SEMOB";"4";"1";""
"01078008002";"Pioneira Gama - SEMOB";"4";"1";""
"01078008003";"Pioneira Santa Maria - SEMOB";"4";"1";""
"01078008004";"Pioneira Itapoã e Paranoá - SEMOB";"4";"1";""
"01078009";"OUVIDOR/SEMOB";"4";"1";"OUVIDOR/SEMOB"
"01078010";"COSE - Coordenação de Serviços Especiais/SUBSER - SEMOB";"4";"1";""
"01078011";"SUOP - Subsecretaria de Operações - SEMOB";"4";"1";""
"01078011001";"DIPLAG-ST - Diretoria de Planejamento e Gestão do Sistema de Transporte/SUOP - SEMOB";"4";"0";"Diplag"
"01078011002";"DIPLAG-RP - Diretoria de Planejamento e Gestão do Transporte Rural e Privado/SUOP";"4";"1";"DIPLAG-RP"
"01078011003";"Gerência de Supervisão Operacional - GESOP";"4";"1";"GESOP"
"01078011004";"GEPROM IV - Gerência de Programação e Monitoramento da Bacia   IV / DIPOP/SUOP/SEMOB";"4";"0";"GEPROM IV"
"01078011005";"GEPROM III - Gerência de Programação e Monitoramento da Bacia   III / DIPOP/SUOP/SEMOB";"4";"0";"GEPROM III"
"01078011006";"GETRUR- Gerência de Gestão Transporte Rural Unidade";"4";"0";"GETRUR"
"01078011007";"GETRUR- Gerência de Gestão Transporte Rural";"4";"1";"GETRUR"
"01078011008";"Diretoria de Planejamento e Gestão do Transporte Semiurbano";"4";"0";"DPGTS - Entorno"
"01078011009";"COPEM - Coordenação de Planos e Estudos em Mobilidade";"4";"0";"COPEM"
"01078011010";"GEPROM V - Gerência de Programação e Monitoramento da Bacia V / DIPOP/SUOP/SEMOB";"4";"0";"GEPROM V"
"01078012";"SUTER - Subsecretaria de Terminais - SEMOB";"4";"1";""
"01078012001";"DIATER";"4";"0";"DIATER"
"01078012002";"COMAT - Coordenação de Mobilidade Ativa";"4";"0";"COMAT"
"01078013";"SUTINF - Subsecretaria de Tecnologia da Informação - SEMOB";"4";"1";"SUTINF"
"01078014";"SBA - Cartões Vale Transporte / Cidadão - SEMOB";"4";"1";""
"01078015";"SBA - Cartão Passe Livre Estudantil - SEMOB";"4";"1";""
"01078016";"SBA - Integração Tarifária - SEMOB";"4";"1";"SBA - Integração"
"01078017";"SBA - Atendimento nos postos - SEMOB";"4";"1";""
"01078018";"SBA - Cartões Idoso / PCD / Criança Candanga - SEMOB";"4";"1";""
"01078019";"GETER I - Gerência de Gestão de Terminais Norte - SEMOB";"4";"0";""
"01078020";"GETER II - Gerência de Gestão de Terminais Sul - SEMOB";"4";"0";"GETER - SUL"
"01078021";"GEMOB - Gerência de Mobiliário Urbano / Subsecretaria de Terminais - SEMOB";"4";"1";""
"01078022";"BACIA 1  - Gerência de Gestão I / Subsecretaria de Operações - SEMOB";"4";"0";""
"01078023";"BACIA 3 - Gerência de Gestão II-Bacia 3 / Subsecretaria de Operações - SEMOB";"4";"0";""
"01078024";"BACIAS 4 e 5 - Gerência de Gestão III / Subsecretaria de Operações - SEMOB";"4";"0";"BACIAS 4 e 5"
"01078025";"BACIA 2 - Gerência de Gestão II - Bacia 2 / Subsecretaria de Operações - SEMOB";"4";"0";""
"01078026";"BACIA 3 - Gerência de Gestão II / Subsecretaria de Operações";"4";"0";""
"01078027";"BACIAS 4 e 5 - Gerência de Gestão III / Subsecretaria de Operações";"4";"0";""
"01078028";"DIPLAG-ST - Diretoria de Planejamento e Gestão do Sistema de Transporte/SUOP - SEMOB";"4";"0";"DIPLAG - ST"
"01078029";"DIPLAG-RP - Diretoria de Planejamento e Gestão do Transporte Rural e Privado/SUOP - SEMOB";"4";"1";"DIPLAG-RP"
"01078029001";"GETRANSP";"4";"0";"GETRANSP"
"01078029002";"GETRUR";"4";"0";"GETRUR"
"01078030";"GEATER- Gerência de Administração de Terminais";"4";"1";"GEATER"
"01078031";"SBA - Instituição de Ensino - SEMOB";"4";"1";"SBA - IE - SEMOB"
"01078032";"Assessoria Especial de Gerenciamento do Programa de Transporte Urbano";"4";"1";"Assessoria Especial"
"01078033";"SUPLAN - Subsecretaria de Planejamento - SEMOB";"4";"0";"SUPLAN"
"01078034";"GEPROM II - Gerência de Planejamento e Monitoramento da Bacia  II /DIPOP/SUOP/SEMOB";"4";"1";"GEPRON II"
"01078035";"GEPROM I -Gerência de Programação e Monitoramento da Bacia I  / DIPOP/SUOP/SEMOB";"4";"1";"GEPROM I"
"01078036";"DIPOP - Diretoria De Programação E Operação Do Sistema De Transporte Público Coletivo – DIPOP/SUOP/SEMOB";"4";"1";"DIPOP"
"01078037";"GEPROM IV - Gerência de Programação e Monitoramento da Bacia  IV / DIPOP/SUOP/SEMOB";"4";"1";"GEPROM IV"
"01078038";"GEPROM III - Gerência de Programação e Monitoramento da Bacia   III / DIPOP/SUOP/SEMOB";"4";"1";"GEPROM III"
"01078039";"GEPROM V - Gerência de Programação e Monitoramento da Bacia   V / DIPOP/SUOP/SEMOB";"4";"1";"GEPROM V"
"01078040";"GETRUR";"4";"0";"GETRUR"
"01078041";"BRB - BILHETAGEM";"4";"1";"BRBBILHETAGEM"
"01078041001";"Vale-Transporte/Bilhete Único - BRB";"4";"1";"VT/BU - BRB"
"01078041002";"Passe Livre Estudantil - BRB";"4";"1";"PLE - BRB"
"01078041003";"Passe Livre Especial - BRB";"4";"1";"PCD - BRB"
"01078041004";"Integração Tarifária - BRB";"4";"1";"Integração Tarifária"
"01078041005";"Atendimentos dos postos/Funcionários - BRB";"4";"1";"Atendimento - BRB"
"01078042";"Bilhetagem-BRB";"4";"0";"BRB"
"01078043";"LGPD - Lei Geral de Proteção de Dados";"4";"1";"LGPD"
"01078044";"Ouvidora - Orientações";"4";"1";"Orientações"
"01078045";"DIPLAG -TS - Diretoria de Planejamento e Gestão do Transporte Semiurbano";"4";"1";"DIPLAG - TS"
"01078046";"COPEM - Coordenação de Planos e Estudos em Mobilidade";"4";"1";"COPEM"
"01078047";"DICICLO - Diretoria de Infraestrutura de ciclomobilidade";"4";"1";"DICICLO"
"01078048";"GETRUR- Gerência de Gestão Transporte Rural Unidade";"4";"1";"GETRUR"
"01078049";"Unidade de Administração da Rodoviária";"4";"1";"UARB"
"01078050";"CNT - Consórcio Novo Terminal";"4";"1";"CNT"
"01078051";"DISI - Diretoria de Sistema de Informação";"4";"0";"DISI"
"01078052";"DIGSIN - Diretoria de Governança e Segurança da Informação";"4";"0";"DIGSIN"
"01078053";"Gerência de Gratuidade";"4";"1";"GEGRA"
"01078054";"DIATER";"4";"1";"DIATER"
"01078055";"UNIPROJ";"4";"1";"UNIPROJ"
"01078056";"Pagamento com cartões(crédito, débito e BRB mobilidade)";"4";"1";"Passagens: cartão"
"01078057";"Análise processual";"4";"1";"Análise processual"
"01078058";"Informação complementar";"4";"1";"Complementação"
"01078059";"SUTER - SEMOB";"4";"0";"SUTER - SEMOB"
"01078059001";"Gemob - SUTER";"4";"0";"Gemob - SUTER"
"01078059002";"Diciclo - SUTER";"4";"0";"Diciclo - SUTER"
"01078059003";"Geater- SUTER";"4";"0";"Geater- SUTER"
"01078059004";"Diater - SUTER";"4";"0";"Diater - SUTER"
"01078059005";"Uniproj - SUTER";"4";"0";"Uniproj - SUTER"
"01078060";"Pagamento via pix";"4";"1";"Pagamento via pix"
"01078061";"DIMOP";"4";"1";"DIMOP"
"01078062";"GEPROM V.. - Gerência de Programação e Monitoramento da Bacia V / DIPOP/SUOP/SEMOB";"4";"0";"GEPROM V"
"01078063";"DF no ponto";"4";"1";"DF no ponto"
"01078064";"CCO";"4";"0";"CCO"
"01078065";"CENTRO DE SUPERVISIONAL OPERACIONAL - CSO";"4";"1";"CSO"
"01078066";"Comissão Gestora do Sistema de Patinetes de Uso Compartilhado -  CGPAT";"4";"1";"CGPAT"
"01078067";"FAIXA EXCLUSIVA - SÃO SEBASTIÃO/ JARDIM BOTÂNICO";"4";"1";"FAIXA EXCLUSIVA"
"01079";"SEPLAG - Secretaria de Estado de Planejamento Orçamento e Gestão";"3";"0";"SEPLAG"
"01080";"SECRIANÇA - Secretaria de Estado de Políticas para Crianças, Adolescentes e Juventude";"3";"0";"SECRIANÇA"
"01081";"SSP - Secretaria de Estado da Segurança Pública do Distrito Federal";"3";"1";"SSP"
"01081001";"SUBSECRETARIA DO SISTEMA DE DEFESA CIVIL";"4";"0";"DEFESA CIVIL"
"01081002";"Subsecretaria de Integração de Políticas em Segurança Pública – SUBISP/SESP/SSP";"4";"1";"SUBISP/SESP/SSP"
"01082";"SEDES - Secretaria de Estado de Desenvolvimento Social do Distrito Federal";"3";"1";"SEDES"
"01082001";"Coordenação de Proteção Social Básica - CPSB - SEDES";"4";"1";"CPSB/SEDES"
"01082002";"Diretoria de Atenção Integral às Famílias - DAIF";"4";"0";"DAIF/SEDES"
"01082003";"Diretoria de Convivência e Fortalecimento de Vínculos - DICON";"4";"0";"DICON/SEDES"
"01082004";"Subsecretaria de Assistência Social - SUBSAS - SEDES";"4";"1";"SUBSAS/SEDES"
"01082005";"Coordenação de Proteção Social Especial - CPSE - SEDES";"4";"0";"CPSE/SEDES"
"01082006";"Diretoria de Serviços Especializados a Famílias e Indivíduos - DISEFI";"4";"0";"DISEFI/SEDES"
"01082007";"Gerencia de Serviços Especializados em Abordagem Social - GESEAS";"4";"0";"GESEAS/SEDES"
"01082008";"Diretoria de Serviços de Acolhimento - DISA";"4";"0";"DISA/SEDES"
"01082009";"Coordenação de Transferência de Renda e Cadastro Único - CTRAR - SEDES";"4";"0";"CTRAR/SEDES"
"01082010";"Coordenação de Transferência de Renda e Benefícios - CTRAB - SEDES";"4";"1";"CETRAB/SEDES"
"01082011";"Unidade de Parceria do SUAS - UNIPAR";"4";"0";"UNIPAR/SEDES"
"01082012";"Subsecretaria de Segurança Alimentar e Nutricional - SUBSAN - SEDES";"4";"1";"SUBSAN/SEDES"
"01082013";"Coordenação de Segurança Alimentar e Nutricional - CSAN - SEDES";"4";"1";"CSAN/SEDES"
"01082014";"Diretoria de Acompanhamento de Equipamentos de SAN - DAESAN";"4";"0";"DAESAN/SEDES"
"01082015";"Subsecretaria de Gestão da Informação, Formação, Parcerias e Redes - SUGIP - SEDES";"4";"1";"SUGIP/SEDES"
"01082016";"Subsecretaria de Administração Geral - SUAG - SEDES";"4";"1";"SUAG/SEDES"
"01082017";"Assessoria do GABINETE - SEDES";"4";"1";"ASSESP/SEDES"
"01082018";"Coordenação de Proteção Social Especial de Média Complexidade - CPSM";"4";"1";"CPSM"
"01082019";"Coordenação de Proteção Social Especial de Alta Complexidade - CPSA";"4";"1";"CPSA"
"01082020";"Subsecretaria de Gestão de Programas Sociais - SUGESP";"4";"1";"SUGESP"
"01082021";"Secretaria Adjunta de Desenvolvimento Social - SEADS";"4";"1";"SEADS"
"01083";"SEMA - Secretaria de Estado do Meio Ambiente do Distrito Federal";"3";"1";"SEMA"
"01084";"SLU - Serviço de Limpeza Urbana";"3";"1";"SLU"
"01084001";"DILUR/COMEX - Diretoria e Comissões de Limpeza Urbana/SLU";"4";"1";"DILUR/COMISSÕES"
"01084002";"DILUR - Diretoria de Limpeza Urbana/SLU - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"DILUR"
"01084002001";"NUSOB - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUSOB"
"01084002002";"SUBSUL - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"SUBSUL"
"01084002003";"SUBOES - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"SUBOES"
"01084002004";"SUBNOR - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"SUBNOR"
"01084002005";"DILUR - Administrativo/SLU - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"DILUR/Administrativo"
"01084002005001";"Cancelado 01/SLU";"4";"0";"Coleta Seletiva"
"01084002006";"DILUR - Condomínios, Grandes Geradores, Lixeiras, Papa-lixo e RCC - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"DILUR CONDOMÍNIOS"
"01084002006001";"Cancelado 05/SLU";"4";"0";"Coleta Seletiva"
"01084002007";"DITEC - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"Coleta Seletiva -"
"01084002008";"NUPLA - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUPLA"
"01084002009";"NUGAM - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUGAM/SUBSUL"
"01084002010";"NUGAM - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUGAM"
"01084002011";"NUAGU - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUAGU"
"01084002012";"NUTAG - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUTAG"
"01084002013";"NUGUA - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUGUA"
"01084002014";"NUMAR - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUMAR"
"01084002015";"NURIF - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NURIF"
"01084002016";"NUCEI - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUCEI"
"01084002017";"NUBRAZ - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUBRAZ"
"01084002018";"NUSAM - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUSAM"
"01084002019";"NUSUD - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUSUD"
"01084002020";"NUBSB - PP - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUBSB - Plano Piloto"
"01084003";"UAI - Unidade de Auditoria Interna/SLU";"4";"1";"CONTR"
"01084004";"DIAFI - Diretoria de Administração e Finanças/SLU";"4";"1";"DIAFI"
"01084004001";"Cancelado 02/SLU";"4";"0";""
"01084005";"MOBILIZAÇÃO/PRESI";"4";"1";"MOBILIZAÇÃO/PRESI"
"01084006";"DITEC - Diretoria Técnica/SLU - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"DITEC"
"01084007";"Cancelado 03/SLU";"4";"0";""
"01084008";"Cancelado 04/SLU";"4";"0";""
"01084009";"DTI - Diretoria de Tecnologia e Inovação/SLU";"4";"1";"DTI/SLU"
"01084010";"DIRAD/PRESI - Diretoria Adjunta/Presidência - SLU";"4";"1";"DIRAD/PRESI"
"01084011";"NUGAM - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUGAM/SUBSUL"
"01084012";"NUAGU - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUAGU/SUBSUL"
"01084013";"NUJAL - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUJAL/SUBSUL"
"01084014";"NURIF - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NURIF/SUBSUL"
"01084015";"NUGUA - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUGUA/SUBSUL"
"01084016";"SUBSUL - Subcoordenação Regional Centro Sul/DILUR";"4";"1";"SUBSUL/DILUR"
"01084016001";"GEJAL - Gerência do Jardim Botânico e Lago Sul/SUBSUL";"4";"1";"GEJAL/SUBSUL"
"01084016002";"GEGAM - Gerência de Limpeza do Gama e Santa Maria/SUBSUL";"4";"1";"GEGAM/SUBSUL"
"01084016003";"GERIF - Gerência de Limpeza do Riacho Fundo I e II e Recanto das Emas/SUBSUL";"4";"1";"GERIF/SUBSUL"
"01084016004";"GEAGU - Gerência de Limpeza de Águas Claras; SCIA; SIA; Estrutural; V. Pires e Arniqueira/SUBSUL";"4";"1";"GEAGU/SUBSUL"
"01084016005";"GEGUA - Gerência de Limpeza do Guará; N. Bandeirante; Candangolândia e Park Way/SUBSUL";"4";"1";"GEGUA/SUBSUL"
"01084016006";"ADMINISTRATIVO/SUBSUL";"4";"1";"ADMINISTRATIVO"
"01084017";"SUBOES - Subcoordenação Regional Centro Oeste/DILUR";"4";"1";"SUBOES/DILUR"
"01084017001";"GEBRAZ - Gerência de Limpeza de Brazlândia/SUBOES";"4";"1";"GEBRAZ/SUBOES"
"01084017002";"GETAG - Gerência de Limpeza de Taguatinga/SUBOES";"4";"1";"GETAG/SUBOES"
"01084017003";"GESAM - Gerência de Limpeza de Samambaia/SUBOES";"4";"1";"GESAM/SUBOES"
"01084017004";"GECEI - Gerência de Limpeza de Ceilândia e Pôr do Sol/SUBOES";"4";"1";"GECEI/SUBOES"
"01084017005";"ADMINISTRATIVO/SUBOES";"4";"1";"ADMINISTRATIVO"
"01084018";"NUCEI - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUCEI/SUBOES"
"01084019";"NUSAM - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUSAM/SUBOES"
"01084020";"NUTAG - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUTAG/SUBOES"
"01084021";"NUBRAZ - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUBRAZ/SUBOES"
"01084022";"SUBNOR - Subcoordenação Regional Centro Norte/DILUR";"4";"1";"SUBNOR/DILUR"
"01084022001";"GEBSB - Gerência de Limpeza de Brasília; Lago Norte e Varjão/SUBNOR";"4";"1";"GEBSB/SUBNOR"
"01084022002";"GEPLA - Gerência de Limpeza de Planaltina e Arapoanga/SUBNOR";"4";"1";"GEPLA/SUBNOR"
"01084022003";"GESOB - Gerência de Limpeza de Sobradinho I e II e Fercal/SUBNOR";"4";"1";"GESOB/SUBNOR"
"01084022004";"GESUD - Gerência de Limpeza do Sudoeste; Cruzeiro; Octogonal e Noroeste/SUBNOR";"4";"1";"GESUD/SUBNOR"
"01084022005";"GEPAR - Gerência de Limpeza do Paranoá, Itapoã e São Sebastião/SUBNOR";"4";"1";"GEPAR/SUBNOR"
"01084022006";"ADMINISTRATIVO/SUBNOR";"4";"1";"ADMINISTRATIVO"
"01084022007";"VALIDAÇÃO CHEFE";"4";"1";"OUVIR/VALIDAÇÃO"
"01084023";"NUBSB - 2 SS - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUBSB/SUBNOR"
"01084024";"NUPLA - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUPLA/SUBNOR"
"01084025";"NUSOB - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUSOB/SUBNOR"
"01084026";"NUSUD - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUSUD/SUBNOR"
"01084027";"NUPAR - Cancelado em razão da nova estrutura publicada no DODF Extra nº 29-A, 02/04/2022";"4";"0";"NUPAR/SUBNOR"
"01084028";"DITEC - Diretoria Técnica - Coleta Seletiva/SLU";"4";"1";"DITEC/SLU"
"01084029";"UMEMO/SUBSUL - Unidade de Medição e Monitoramento Regional Sul/DILUR";"4";"0";"UMEMO/SUBSUL"
"01084030";"Recolhimento de Animais Mortos";"4";"1";"Rec. Animais Mortos"
"01084031";"Chefe de Ouvidoria";"4";"1";"Chefe de Ouvidoria"
"01084032";"Assessoria OUVIR";"4";"1";"Assessoria OUVIR"
"01084033";"Projeto Cartão Verde";"4";"0";"Projeto Cartão Verde"
"01084034";"ADMs 24HS/DILUR - Projeto Administrações 24hs";"4";"1";"ADMs24HS/DILUR"
"01085";"TCB - Sociedade de Transportes Coletivos de Brasília";"3";"1";"TCB"
"01086";"DFTRANS - Transporte Urbano do Distrito Federal";"3";"0";"DFTRANS"
"01086001";"DITEC - Diretoria Técnica";"4";"0";""
"01086001001";"COPLA - Coordenação de Planejamento e Operações de Transporte";"4";"0";""
"01086001001001";"Bacia 01";"4";"0";""
"01086001001002";"Bacia 02/DFTRANS";"4";"0";"Bacia 02/DFTRANS"
"01086001001003";"Bacia 03/DFTRANS";"4";"0";"Bacia 03/DFTRANS"
"01086001001004";"Bacia 04";"4";"0";"Bacia 04/DFTRANS"
"01086001001005";"Bacia 05/DFTRANS";"4";"0";"Bacia 05/DFTRANS"
"01086001001006";"Rural/DFTRANS";"4";"0";"Rural/DFTRANS"
"01086001002";"GPP - Gerencia de Planejamento e Projetos/DFTRANS";"4";"0";"GPP/DFTRANS"
"01086002";"DITER - Diretoria de Terminais";"4";"0";""
"01086002001";"UARB -Unidade de Administração da Rodoviária de Brasília";"4";"0";"UARB"
"01086003";"DIRTI - Diretoria de Tecnologia";"4";"0";""
"01086003001";"CSI - Coodernação Sistema de Informação/DFTRANS";"4";"0";"CSI/DTI/DFTRANS"
"01086003002";"GRC - Gerencia de Relações Comunitárias";"4";"0";"GRC/DTI/DFTRANS"
"01086004";"COFIS - Coordenação de Gestão e Fiscalização de Bilhetagem";"4";"0";""
"01086005";"Bacia 01/DFTRANS";"4";"0";"Bacia 01/DFTRANS"
"01086006";"GERPP - Gerencia de Planejamento e Projetos";"4";"0";""
"01086007";"Bacia 02/DFTRANS";"4";"0";"Bacia 02/DFTRANS"
"01086008";"Bacia 03/DFTRANS";"4";"0";"Bacia 03/DFTRANS"
"01086009";"Bacia 04/DFTRANS";"4";"0";"BACIA 04/DFTRANS"
"01086010";"Bacia 05/DFTRANS";"4";"0";"BACIA 05/DFTRANS"
"01086011";"Bacia 06 Rural/DFTRANS";"4";"0";"BACIA 06/DFTRANS"
"01086012";"GERCO - Gerencia de Relações Comunitárias";"4";"0";""
"01086013";"GEPER Gerência de Permissões da Rodoviária de Brasília";"4";"0";"GEPER"
"01086014";"AJL - Assessoria Jurídica";"4";"0";"AJL/DFTRANS"
"01086015";"Chefia de Gabinete";"4";"0";""
"01086016";"GEGRA - Gerência de Controle de Gratuidade/DFTRANS";"4";"0";"GEGRA/DFTRANS"
"01086017";"Gabinete/DFTRANS";"4";"0";"GABINETE/DFTRANS"
"01086018";"DE - DFTrans";"4";"0";"DE/DFTRANS"
"01086019";"GEPLA I - Bacia 4/5";"4";"0";""
"01086020";"GEPLA II - Bacia 2/3";"4";"0";""
"01086021";"GEPLA III - Bacia 1/Rural";"4";"0";""
"01086022";"Empresa URBI";"4";"0";"Empresa URBI"
"01086023";"PIONEIRA SÃO SEBASTIÃO";"4";"0";"PIONEIRA S.SEBASTIÃO"
"01086024";"Empresa PIRACICABANA";"4";"0";"Empresa PIRACICABANA"
"01086025";"Empresa MARECHAL";"4";"0";"Empresa MARECHAL"
"01086026";"Empresa SÃO JOSÉ";"4";"0";"Empresa SÃO JOSÉ"
"01086027";"PIONEIRA GAMA";"4";"0";"PIONEIRA GAMA"
"01086028";"PIONEIRA STA MARIA";"4";"0";"PIONEIRA STA.MARIA"
"01086029";"PIONEIRA ITAPUÃ / PARANOÁ";"4";"0";"PIONEIRA ITAP.PAR"
"01086030";"Bilhetagem Automática";"4";"0";"UCBA"
"01086031";"CQ - DFTRANS";"4";"0";"CQ - DFTRANS"
"01086032";"GEMAN Gerência de Manutenção";"4";"0";"GEMAN"
"01086033";"GEPES Gerência de Permissões dos Terminais Sul";"4";"0";"GEPES"
"01086034";"GEPEN Gerência de Permissões dos Terminais Norte";"4";"0";"GEPEN"
"01086035";"PIONEIRA GERAL";"4";"0";"PIONEIRA GERAL"
